comment_id,post_id,anonymized_user,message,created_at
5065,114,5805f1216431cf39,"Die unnötige UNO soll die Klappe halten, die sollen lieber Ihre Prunkbauten räumen und sich dort die Flüchtlinge und IS einquartieren","2015-10-24 11:38:56"
5066,114,e988250b9a08af18,"die UN wird vom Vatikan diktiert! Was erwartet ihr, für diese Spiner gibt es nur die Selbstaufgabe. Ich warte sehnlichst auf den Tag wo der Vatikan von Feuer machenden Eriträer überrannt wird.","2015-10-24 11:38:56"
5067,114,b6d1e6e8854a897f,"Das tut mir jetzt aber leid","2015-10-24 11:38:56"
5068,114,5b5bb4f79fc81748,Ja,"2015-10-24 11:38:56"
5069,114,99299aae3077d39e,"29b5883e6ac78626 alles klar :D","2015-10-24 11:38:56"
5070,114,051e6ba8757126e7,"mutig u. richtig!","2015-10-24 11:38:56"
5071,114,74d3364961897581,"Machen das die reichenGolfstaaten anders!? NEIN und die werden schon wissen warum  http://www.spiegel.de/politik/ausland/fluechtlinge-aus-syrien-die-golfstaaten-nehmen-keine-fluechtlinge-auf-a-1051885.html","2015-10-24 11:38:56"
5072,114,0b8f547109255ef7,"Deutschland ist ja auch ein Experiment. Wir sind leider das Land, wo man versucht ob es möglich ist, mehrere schwer gewalttätige Religionen zu vereinen. Wir Deutschen müssen halt dank Merkel dafür herhalten und werden nicht gefragt.","2015-10-24 11:38:56"
5073,114,e7e959e0deb10c76,"Und in Deutschland die Migranten sind Christenfeindlich und behandeln die Deutsche schlecht?","2015-10-24 11:38:56"
5074,114,bea5e99306baceab,"Tschechien weiter so ?","2015-10-24 11:38:56"
5075,114,acafbcc6294e080f,"Danke für ihre BeistandPEGIDA!","2015-10-24 11:38:56"
5076,115,019f54fc63b6fcba,"OHNE WORTE ...  http://de.gatestoneinstitute.org/6547/vergewaltigungen-migranten","2015-10-24 13:09:14"
5077,115,313826a1038196de,"In Hemmingen wurde schon mehrmals im EDEKA Warensmittel in Einkaufswägen mitgenommen ohne zu bezahlen. Eingestelltes Sicherheitspersonal wurde zusammen geschlagen. Ein Lidl auf der Alb hatte geschlossen, da auch hier in grossen Mengen Lebensmittel im Laden von den Asylanten einfach mitgenommen wurde. In beiden Fällen hatte es die Polizei nicht interessiert.","2015-10-24 13:09:14"
5078,115,2771ab3729cbe663,"...wen wundert´s???...nur den, der die Infos unter nachstehendem LINK nicht kennt: https://morbusignorantia.wordpress.com/2015/09/14/was-bedeutet-merkels-letztes-geloebnis-gegenueber-den-machtjuden-fuer-die-deutschen/","2015-10-24 13:09:14"
5079,115,8a8d49314ac693ba,"Na und ob sie das macht. ....das weiß ich zu hundert Prozent. .....hier in Ellwangen mit ca. Fünftausend Asylanten in der Kaserne ist das so..... Vergewaltigung wo die Polizei damit nicht raus rückt. ....aber die Zeitung doch dahinter kommt. ....siehe Schwäbische Post oder Ipf und Jagst Zeitung. ......ich hab solch eine Wut und Hass in mir......scheiß Asylantenpack......!!!!!!!!","2015-10-24 13:09:14"
5080,115,851cf22e1ded7a65,"NEIN! Die haben Auflage...!?","2015-10-24 13:09:14"
5081,115,f66a72a62794b50f,"Ich sag nur armes Deutschland,wie soll es mit dir bloß enden?","2015-10-24 13:09:14"
5082,115,d9745860d866ac10,"Kann ich mit einem klaren ja beantworten,weil Sie die Ruhe im lande nicht weiter auffheizen soll!!! Es ist hier wie zu DDR ZEITEN ,keiner darf mehr was eigenständiges Denken,alle müssen das machen was der Staat fordert,auch der Zeitung wurde untersagts solche Sachen weiter auszuschlachten ,wie sie es sonst macht ( Facebookhetzer)","2015-10-24 13:09:14"
5083,115,fd6cc8dbd7274198,"Sie muss es verschweigen, es wurde angeordnet ??? ! ! !","2015-10-24 13:09:14"
5084,115,889642d6d1335455,"Natürlich wird so was vertuscht. .","2015-10-24 13:09:14"
5085,115,ebd5e1f6497bf186,"Und vrheimlicht und verharmlost wird nicht nur in Norddeutschland.","2015-10-24 13:09:14"
5086,115,10ffd007c259347f,"Zitat:
Eine Integration ist nicht möglich. Denn: Wir ""importieren islamistischen Extremismus, arabischen Antisemitismus, nationale und ethnische Konflikte anderer Völker sowie ein anderes Rechts- und Gesellschaftsverständnis.""","2015-10-24 13:09:14"
5087,115,83e00c1b4d649f01,"Und was bleibt wenn die Verstöße gegen Asylrecht rausgerechnet werden? Eine Quote die 2,3% höher ist als bei Deutschen. Für mich ein Unterschied der zu vernachlässigen ist ihr Helden. Quelle: Institut für Kriminalforschung Münster","2015-10-24 13:09:14"
5088,115,00e327b0601c0ddc,"na klasse, so werden probleme gelöst, leute...gibts also ab sofort keine asylantenkriminalität mehr...","2015-10-24 13:09:14"
5089,115,ac8107934143b077,"wie lange glaubt der Haufen da oben geht das noch??? Haufen weil es nichts anderes ist.Richtige Menschen bez. ich mit Herr uns Frau.","2015-10-24 13:09:14"
5090,115,3f29b233faff1107,"Auf jeden fall verheimlichen die das das und noch viel mehr immer alles schön vertuschen und nicht an die Öffentlichkeit gelangen lassen wie zu Honeckers Zeiten da wahr es nicht anders","2015-10-24 13:09:14"
5091,115,49d0d8aae1b9c2b4,"dce8612c12b80702, worüber genau lachst du so? Was ist die Wahrheit?","2015-10-24 13:09:14"
5092,115,10cfde947c70dccd,"JA. Die Polizei wurde politisch dazu gezwungen.","2015-10-24 13:09:14"
5093,115,5cb1b13d8a2216fa,"Vielleicht bricht ja meiner einer aus , dann haben wir einen eigenen Snowden, der wird dann aber nicht gefeiert , sondern in die Rechte Ecke gestellt.","2015-10-24 13:09:14"
5094,115,8a82f63b95c7d309,"mit allem Stimme ich nicht überein","2015-10-24 13:09:14"
5095,115,80e718ebca9d461a,"das überrascht mich jetzt aber wirklich....","2015-10-24 13:09:14"
5096,115,2801d838375daad4,"Willkommen im Chaos: http://deutsche-wirtschafts-nachrichten.de/2015/10/24/oesterreich-leute-haben-angst-vor-grosser-menge-fremder-menschen/","2015-10-24 13:09:14"
5097,115,f8b69af4ddf25c8b,"Aslo ich glaube das alles nicht die armen Menschen grins","2015-10-24 13:09:14"
5098,115,9627298370611769,"Nie niemals, alles Feindpropaganda, lach.","2015-10-24 13:09:14"
5099,115,d453211f510508e3,"Bald geht die Party richtig los, la la la la la la .....http://www.noz.de/deutschland-welt/niedersachsen/artikel/630074/mehrere-hundert-fluchtlinge-in-niedersachsen-verschwunden","2015-10-24 13:09:14"
5100,115,c028fe9307c6867e,"denen kann man doch keinen Vorwurf machen! Sie bekommen auch nur ihre Befehle von oben ;-)","2015-10-24 13:09:14"
5101,115,2801d838375daad4,"Es wird alles manipuliert. Die Meinung, das politische Spektrum, die Zahlen, die Straftaten, die Bilder in Medien, der Auftritt von Pegida, dass Fachkräfte-Bild, Talkshows, die Zahlen der Demonstranten, Diffamierungen und Verurteilungen. Alles. Deutschland befindet sich im Meinungskrieg. Den Medien und den politischen Machthabern ist alles recht. Konnte man doch alles wunderbar von der DDR lernen. 40 Jahre hielt man durch. Also kann man auch diese Überwanderung verkaufen.","2015-10-24 13:09:14"
5102,115,baf809246690519c,"Es ist eine DIKTATUR  ....","2015-10-24 13:09:14"
5103,115,29bf7259a6f04938,"Die Schweiz hatte 2007 ca. 20% Auslanderanteil..  Diese 20% begangen über 50% der Straftaten im Land..  Hier wird so etwas öffentlich diskutiert...  Ist auch im Internet zur Einsicht... In Deutschland läuft es seit Jahrzehnten nicht anderst mit der Ausländerkriminalität ..  Es wird nur einfach unter den Teppich gekehrt...  Auch wenn dieser Post nicht unter alle Themen passt unter die ich ihn noch setzten werde hätte ich gerne das Deutschland ihn liest und teilt (y) https://www.vimentis.ch/d/publikation/154/Ausl%C3%A4nderkriminalit%C3%A4t+in+der+Schweiz.html","2015-10-24 13:09:14"
5104,115,a607d13e9672807b,"Die verheimliche alle Straftaten. Eine Frau vom Kinderwagen weggezerrt und vergewaltigt und so sehr geschlagen das ihr eine Platte ins Gesicht eingesetzt werden musste..","2015-10-24 13:09:14"
5105,115,4c8af645eb40589f,"Grundgesetz für die Bundesrepublik Deutschland
Art 20 

(1) Die Bundesrepublik Deutschland ist ein demokratischer und sozialer Bundesstaat.
(2) Alle Staatsgewalt geht vom Volke aus. Sie wird vom Volke in Wahlen und Abstimmungen und durch besondere Organe der Gesetzgebung, der vollziehenden Gewalt und der Rechtsprechung ausgeübt.
(3) Die Gesetzgebung ist an die verfassungsmäßige Ordnung, die vollziehende Gewalt und die Rechtsprechung sind an Gesetz und Recht gebunden.
(4) Gegen jeden, der es unternimmt, diese Ordnung zu beseitigen, haben alle Deutschen das Recht zum Widerstand, wenn andere Abhilfe nicht möglich ist.

Es wird zeit zu Handeln!!!! Wir sind das Volk!!!!","2015-10-24 13:09:14"
5106,115,7f998375aa21d976,"....wer sich für dummer verkaufen lässt......sind aber immer nich zu viele!","2015-10-24 13:09:14"
5107,115,a420ead3bc4edca7,"Ich habe gerade einen Wunschzettel an den Weihnachtsmann, ähm Mann im roten Anzug mit weißem Bart (weil Weihnachtsmann ja politisch ""unkorrekt"") geschrieben. Der wird sicher eher erfüllt, als ehrliche Politik, lügenfreie Pressemitteilungen und tatsächliche Teilnehmerzahlen bei Demonstrationen!","2015-10-24 13:09:14"
5108,115,bf511b11e8b716a1,"Schon klar, die Bullen legen sich aber ins Zeug wenn Asylkritische Kommentare oder Zynische Bilder gepostet werden. Ich spreche da aus eigener Erfahrung.  
Das macht das Bullenvolk zu Handlangern der Hochverräterischen Regierung obwohl sie eigendlich fürs Volk da sein sollten. Dein Freund und Helfer ist schon lange vorbei.  Auf deutsch, ich würde nichts tun was derer Arbeit erleichtern würde. ...........","2015-10-24 13:09:14"
5109,115,0e3049f81d29d144,"traumatisierte Kriegsflüchtlinge niemals ;-)","2015-10-24 13:09:14"
5110,115,12b4b550f80b77c5,"Und solches PACK soll Integriert werden ? Na prost Mahlzeit.","2015-10-24 13:09:14"
5111,115,e2b48fb80ad639fe,"Misere sagt ganz brave friedliche Menschen,keine Zuname von Straftaten,keine Vergewaltigungen,alles Einzelfälle und frei erfunden. Ja liebe Mädels was nun ,nix mehr Schwarzwurst,nur noch vom Metzger","2015-10-24 13:09:14"
5112,115,36931e27d306dcf2,"Das wird erst noch richtig lustig, wenns ans Abschieben derer geht, für die kein Aufenthaltsrecht besteht. Die werden entweder vorher im Nirwana abtauchen oder sich vehement gegen die Ausweisung wehren, da können sich die durchführenden Kräfte noch warm anziehen...","2015-10-24 13:09:14"
5113,115,b6d72d30eadd8fec,"Das alles sollte es der Wahrheit ensprechen erinnert mich an 88/89
in der DDR","2015-10-24 13:09:14"
5114,115,d9adca7ba906abe5,"Nur noch alles schön reden und dabei selbst in der schlinge frau merkel.geben sie zu es war falsch mit der zusage wir holen euch alle ins paradies nur noch chaos wo man hinschaut. Handelt endlich.","2015-10-24 13:09:14"
5115,115,9d3c868c7ec5eebe,"Wenn die alle so gebildet sind, wieso kommt es dann in ihren Ländern zu solchen kriegen? Mal darüber nachgedacht...","2015-10-24 13:09:14"
5116,115,e68b75ca8dd44bdd,"Leben wir wirklich in der BRD ???, glaub eher die ""ehemalige"" DDR hat sich hier eingeschlichen. aber würde mich nicht wundern, war Frau Merkel nicht eine IM ( Erika).","2015-10-24 13:09:14"
5117,115,6e8b9a50df436736,"hätte das vor paar Jahren niemals geglaubt wie verlogen... ,","2015-10-24 13:09:14"
5118,115,7c1ebda63d393399,"na klar auf Anweisung sogar","2015-10-24 13:09:14"
5119,115,ae7df05a92c6e19d,"Sie wird verheimlichen müssen, Order von ganz oben kann ich mir gut vorstellen. Ist genau wie 1989.","2015-10-24 13:09:14"
5120,115,9ddf78633f2fc6c2,"Es ist nicht eine Neuigkeit! Wenn das die Polizei nicht tun es die Zeitungen!","2015-10-24 13:09:14"
5121,115,6730b8f323e9ad44,"Ganz ehrlich, wer noch nicht geschnallt hat das er verarscht wird von den Lügenmedien und immer noch gröhlt ""Refudschiees wellkomma"" dem ist nicht zu helfen. Und dem wünsche ich auch mal eine Begegnung mit diesen Spezialkräften. Mein Mitleid würde ich in sehr engen Grenzen halten.","2015-10-24 13:09:14"
5122,115,7f4a7657c76dffb0,"Raketenwissenschaftler is gut ?
Und Sprengstoffexperten nicht zu vergessen?","2015-10-24 13:09:14"
5123,115,972028a8df669c66,"Ich versteh die Frage nicht! ?","2015-10-24 13:09:14"
5124,115,6e12e0e30096f9ae,"Na sowas, ......... brüll, ...... wer hätte das denn gedacht! Wartet mal ab Ihr lieben politisch eingesetzeten Polizeichefs, wenn die ersten Eurer unschuldigen Polizisten von Flüchtlingen totgeschlagen, erschossen oder abgestochen werden! Dann seid Ihr daran schuld und ich hoffe, dass man Euch ""nicht"" versetzt, sondern dafür sehr lange in den Knast stecken wird!","2015-10-24 13:09:14"
5125,115,438159e81713b482,"Der Freund meiner Freundin ist Polizist, natürlich hab ich versucht irgendwas von ihm herraus zu bekommen. Seine Antwort: Ich darf dir nichts sagen sonst werde ich versetzt oder entlassen. Dann war er lange ruhig und meinte noch: Anni ihr habt keine Ahnung es ist viel schlimmer als ihr alle denkt. Meine Freundin hat mir letzte Woche gesagt das ihr Freund darüber nachdenkt zu kündigen. Auch wenn ich manche Handlungen der Polizei nicht immer gut finde, aber zur Zeit tuen die mir echt leid. Ich hätte nicht geglaubt das ich das mal sage.","2015-10-24 13:09:14"
5126,115,dc9adc577a4ed3b8,"dies wird nicht allein in norddeutschland derart gehandhabt.auch in sachsen.geschädigte einzelhändler z.b. werden gebeten von anzeigen abstand zu nehmen um den asylantrag nicht negativ zu beeinflussen. wobei man sagen muss das es keine rolle spielt ob die fachkraft wegen einer missetat auffällig wurde.erst eine rechtskräftige verurteilung könnte die angelegenheit geringfügig beeinflussen. einige richter am dresdner gerichtsstand (Dr. He..Schw...)drücken bei den traumatisierten überzeugungstätern gern mal das eine.... dann das andere auge zu und untermauern das gutmenschentum auch gern mal bei flüchtlingsdebatten (z.b. Kesselsdorf).vor dem gesetz sind alle gleich (und weniger gleich). so ende ich denn mit der lateinischen floskel:suum cuique","2015-10-24 13:09:14"
5127,115,4c8af645eb40589f,"Wenn Ich zu dem pack zähle weil Ich zu meinem Land stehe und für mein Land kämpfen würde, ( nicht so wie die Wirtschaftsflüchtlinge), bin Ich gerne das pack!!! Aber Ich lasse mich nicht in eine Schublade stecken weil die hetz Medien ( Bild, Spiegel, ARD....) Die Wahrheit verschönigen um Panik und Selbstjustiz zu verhindern!!!

Hand in Hand für unser Land und dem Deutschen Widerstand!!!!","2015-10-24 13:09:14"
5128,115,c1b8b968f256e378,"Raketenwissenschaftler ?","2015-10-24 13:09:14"
5129,115,330f136db92ce065,"Das hier in D alles getürkt wird ist doch offensichtlich wir verkommen immer mehr zur Bananenrepublik","2015-10-24 13:09:14"
5130,115,9024077ad28b294b,"176000 Likes...Sind 160000 mehr als unser MAASlos angewidert auf die Fahne Schauender anzubieten hat.","2015-10-24 13:09:14"
5131,115,60fd775daa663e18,"Klar! In unserem kleinen Dorf gabs ne Messerstecherei! Kam nicht in der Zeitung! Wenn der Gesangsvereinsdirigent Husten hat..dies wird gedruckt","2015-10-24 13:09:14"
5132,115,91961a69b57d39c9,"Wenn ich  in dem Bericht schon  lese das es ""wenn wirklich Fakten  verheimlicht  wurden "" (was ja schon  lange  jeder  wissen müsste! ) es Chefsache werden  soll  weiß ich nicht ob ich  lachen oder heulen  soll","2015-10-24 13:09:14"
5133,115,89ac6925e0d82516,"ist doch schon lange gang und gebe, wirklich nix neues !!","2015-10-24 13:09:14"
5134,115,9b36a165cec0e348,"Polizei ist Ländersache. Oberster Dienstherr der Polizei ist der Innenminister, also eine politische Person und dieser bestimmt die Richtung. Wer wundert sich jetzt noch über bereinigte, beschönigende Polizeiberichte die an die Presse gehen. Gegenstück dazu Herr Wendt, Vorsitzender der DPolG.","2015-10-24 13:09:14"
5135,115,ee5ab2ad32bc7997,"Das überrascht mich nicht  ,es wird soviel verheimlicht und wer nicht einen gesunden Menschenverstand hat,mit überlegt und nachdenkt,sich nicht von Medien weder sich von links noch von rechts manipulieren läßt merkt schon wie schlimm diese Politik ist und dasEuropa keine Lösung hat.Das Volk muß sich erheben und gegen Religionen in der Öffentlichkeit  auf die Straße gehen aber friedlich so wie es Gandhi tat","2015-10-24 13:09:14"
5136,115,6c47f5d8ba26c7ea,"Die sogenannte Bundesregierung hat doch jetzt eine Verschärfung des Asylrechts beschlossen. Leider vermisse ich die entsprechende Festlegung dass kriminelle Asylbewerber ihr Anrecht auf Asyl verwirkt haben und sofort abgeschoben werden dürfen. Das wäre eine der wichtigsten Massnahmen um schon einmal die Spreu vom Weizen zu trennen. Vielleicht wäre dann auch mal mehr Platz in den Unterkünften.","2015-10-24 13:09:14"
5137,115,4c8af645eb40589f,"Ich kann es nur wiederholen, unsere Politik hat uns das Trojanische Pferd in unser Land geholt, die Politik und Sicherheitskräfte werden schon bald nicht mehr in der Lage sein die Öffentliche Sicherheit zu gewährleisten!!!!! Mit den Wirtschaftsflüchtlingen wird auch der Terror in unser Land kommen!!!! Nun sind WIR das Volk am zug!!!! Nach Artikel 20 Absatz 4 des Grundgesetzes für die Bundesrepublik Deutschland haben alle Deutschen das Recht zum Widerstand wenn andere Abhilfe nicht möglich ist die Ordnung in unserem Land aufrecht zu erhalten. Dieses wird bald der Fall sein!!!

Seit wachsam und steht zusammen für unser Deutschland. Für unsere Freiheit. Für unser Recht!!!!!","2015-10-24 13:09:14"
5138,115,fa46eaef302c3054,"""Raketenwissenschaftler"" kommt vielen schon nahe. Denn mit komplizierten Waffensystemen kennen die sich garantiert besser aus, als wir deutschen Normalbürger! ?","2015-10-24 13:09:14"
5139,115,83665ce605bbe993,"Polizei---- "" Dein Freund und Helfer""
Sicher verheimlichen unsere "" Freunde "" uns doch nix?","2015-10-24 13:09:14"
5140,115,e95aaec9c6f2037f,"Die Reihen schließen sich. Die Systempolitiker über die gesamte, alte Parteienlandschaft hinweg haben sich fest untergehakt und dem immer lauter protestierenden Volk den Kampf angesagt. Stück für Stück soll verloren gegangenes Terrain zurückerobert werden und das mittlerweile mit unverhohlenen Gewaltandrohungen und Schauprozessen. http://www.metropolico.org/2015/10/24/nehmt-ihnen-die-macht-ueber-deutschland-weg/","2015-10-24 13:09:14"
5141,115,e95aaec9c6f2037f,"Die Zuwanderer-Flut nach Deutschland der vorwiegend illegalen, kriminell agierenden Zuwanderern lässt sich nicht mit bürokratischen Registrierungsakten, moralischen Appellen, Hilfe-Aufforderungen an Freiwillige, Meinungsterror gegen Bürger oder neuen Schnell-Gesetzen bewerkstelligen, auch wenn die Minister der Mutti-Regierung ab nächste Woche das Asyl-Änderungsgesetz in die Tat umsetzen wollen. Schon gar nicht lässt sich eine Integration dieser wild herein flutenden Massen ordentlich organisieren, weil erstens in den nächsten 3 Jahren die Flut weiter ansteigen wird und weil alle Versorgungskapazitäten vollkommen ausgeschöpft sind und zweitens dieser Zuzug auf Jahre bleiben wird. Wer heute noch postuliert, dass ""wir das schaffen"" redet und handelt verantwortungslos – der Stöpsel im Schlauchboot ist längst gezogen. Die Zukunft lebt schon im Vorgestern. Merkel hat es vorsätzlich verschlafen, weggeleugnet, die Zeit missachtet, die Bürger bewusst in die Irre geführt. http://www.contra-magazin.com/2015/10/warum-der-zuwandererstrom-nicht-abebben-sondern-noch-wachsen-wird/","2015-10-24 13:09:14"
5142,115,e95aaec9c6f2037f,"Björn Höcke (AfD) hielt am Donnerstag in München eine Rede. Darin gab er das Ziel der AfD aus: Neuwahlen im nächsten Jahr. Höcke griff nicht nur Kanzlerin Merkel scharf an, sondern auch die CSU, die immer nur politischen Handlungswillen vortäusche. „Wir wollen Kanzlerpartei werden“ rief Höcke in den jubelnden Saal.

Höcke, der wegen seines Auftritts in der Talkschow „Günther Jauch“ in die Kritik geraten ist, ging auf darauf ein und verdeutlicht seine Botschaften, die er bei seinem TV-Auftritt aussenden wollte. Wer die Debatte um Björn Höcke verfolgt hat, sollte seine Rede hören. Denn darin wird so manches klar, was durch die mediale Darstellung oft verzerrt wurde .

https://www.youtube.com/watch?v=dKNJBWScB5o","2015-10-24 13:09:14"
5143,115,f504a36554a75a61,"Was für ne dämliche Frage: Verheimlicht die Polizei brisante Straftaten? Ja sicher doch, die werden doch von den Idioten von der Politik angewiesen nix zu sagen, weil se Angst haben die Stimmung könnte weiter kippen","2015-10-24 13:09:14"
5144,115,bf511b11e8b716a1,"Hier mal Nachrichten wie wir sie nie zu hören bekommen dank unserer Zensur. 

https://m.youtube.com/watch?v=xo6brGj-U24&feature=youtu.be","2015-10-24 13:09:14"
5145,115,58a1dd19ad820cf9,"da es im Bundestag keine wirkliche Opposition gibt, denn diese unterstützt ja Merkel, ist der Ausdruck - Diktatorin - zutreffend und richtig !","2015-10-24 13:09:14"
5146,115,e95aaec9c6f2037f,"""Wir schaffen das!"" - Ostdeutsche glauben Merkels Aussage nicht.
800.000, eine Million oder noch mehr Flüchtlinge? Der ungebrochene Zustrom von Menschen aus Krisengebieten verunsichert die Deutschen. Nur noch eine Minderheit der Bundesbürger ist mit der Asylpolitik der Bundesregierung zufrieden. Vor allem im Osten ist die Ablehnung groß. http://www.mdr.de/mdr-info/asylumfrage100.html","2015-10-24 13:09:14"
5147,115,60a4d6c600e67278,"Diese Urwaeldler und Wanderratten des Islam koennen nicht unter einer Demokratie leben. Geht nicht ,hat man doch gesehn wie das ab ging als Bush und alle Ami's denen Demokratie bringen wollten. Das sind welche die den Geist eines 4 ,Klaesslers haben , was kann man da verlangen und seit Tag eins sind die mit Islam vollgepumpt worden,das geht nicht mehr raus aus den Koepfen. Gut bei 1 % vielleicht aber mehr ist da nicht.","2015-10-24 13:09:14"
5148,115,7b80934f0cd74521,"Von ? haben 9 Dreck am stecken.","2015-10-24 13:09:14"
5149,115,c1473971a785698f,"über 180.500 Bürger wehren sich bereits gegen diese Regierung---unterschreiben und teilen---https://www.change.org/p/wir-fordern-den-r%C3%BCcktritt-der-bundeskanzlerin-dr-a-merkel-und-sofortige-neuwahl-der-bundesregierung-resignation-of-the-german-chancellor-dr-a-merkel-and-immediate-reelection-of-the-german-government?recruiter=377615820&utm_source=share_petition&utm_medium=copylink","2015-10-24 13:09:14"
5150,115,60a4d6c600e67278,"Deutschland hat ein Kind des Erich Mielkes an der Spitze ...kein Wunder das niemand was hoert und sieht.","2015-10-24 13:09:14"
5151,115,a7d8a994fb0592f1,"Wir sind wehrlos einer Invasion ausgesetzt. Feinde von innen und außen,,,,dieser Weg wird böse enden ,,,,,,","2015-10-24 13:09:14"
5152,115,89e0b8db0f5ac544,"Viele werden bald enttäuscht sein wenn sie erkennen das ihr Weltbild auf den Boden liegt. Vielleicht werden dann Fragen, Antworten und Ergebnisse gefordert...","2015-10-24 13:09:14"
5153,115,4830efe5ad4b4a65,"Fahimi: Pegida-Anhänger mit voller Härte verfolgen  

Die SPD fordert ein Durchgreifen von Polizei und Verfassungsschutz gegen die fremdenfeindliche Pegida-Bewegung. Pegida gebe sich als Versammlung angeblich besorgter Wutbürger, sagte SPD-Generalsekretärin Yasmin Fahimi in Augsburg. Doch sei Pegida nichts anderes als eine Gruppe biedermeierlicher Brandstifter und Volksverhetzer. „Als solches müssen sie mit der vollen Härte der Polizei und des Verfassungsschutzes verfolgt werden.“ In Deutschland gebe es im Durchschnitt mittlerweile zwei Anschläge am Tag auf Flüchtlingsunterkünfte, sagte Fahimi bei einem kleinen Landesparteitag der bayerischen SPD. „Da droht ein rechter Terror zu wachsen, den wir nicht unterschätzen dürfen.“","2015-10-24 13:09:14"
5154,115,e95aaec9c6f2037f,"Hab ich's schon erwähnt... 176.000 Tsd.. :D","2015-10-24 13:09:14"
5155,115,5799e0ef3b703381,"Cem Champ","2015-10-24 13:09:14"
5156,115,95ed539beb0e96ec,"Und im Gegenzug jammern sie wieder wie überfordert sie sind. Polizei dein Freund und Helfer?? Hilf dir selbst dann hilft dir Gott!","2015-10-24 13:09:14"
5157,115,cf7ae05b00ee6615,"Oh ja... mehr als genug.....","2015-10-24 13:09:14"
5158,115,a607d13e9672807b,"Wenn wir nichts unternehmen gegen Merkel wird sie einen Orden und den Friedensnobelpreis bekommen für den Mord an unserem Volk !","2015-10-24 13:09:14"
5159,115,5d7c68a3c5ef9972,"Ich habe einen Polizisten in der Verwandtschaft, dieser arbeitet in einer Großstadt, die meisten Einsätze der Spezialtruppe die eigentlich für schwierige Zugriffe ect. geplant war entfällt mittlerweile auf Einsätze im Asylbereich, Schlägereien, Diebstahl und vor allem wollen die sich wohl fast nie freiweillig festnehmen lassen, sondern beschimpfen und verletzten die zuerst angekommenden Streifenbeamten, sodass daraus immer mehr Sondereinsätze werden.","2015-10-24 13:09:14"
5160,115,a793f5ee05375246,"Für Merkels Lieblinge gelten unsere Gesetze anscheinend nicht!  Aber wehe du postest auf Facebook mal die Wahrheit!  Mir kommt nur noch das große Kotzen  !!!!","2015-10-24 13:09:14"
5161,115,c5095cbce0471723,"die polizei braucht also selber die bundeswehr. um die kontrolle über eine situation zu erlangen. als aber jemand auf den gedanken kam eine bürgerwehr einzurichten, wurde das ganze als blödsinnige aktion und paranoid abgetan. kann dann ja wohl sooooo paranoid nicht gewesen sein. :D","2015-10-24 13:09:14"
5162,115,51ad2720b9e760e6,"Sagt mir bitte mal einer folgendes: von Syrien ist es ein langer Weg nach Slowenien, es kann mir keiner sagen, dass die von dort zu Fuß kamen , warum diese Massen von Menschen auf einmal? Wer sagt denen wieder , wen eine Grenze zu ist ? Wie Sie dann ausweichen sollen, dass ist alles gewollt und gesteuert , aber von wem ??","2015-10-24 13:09:14"
5163,115,2e56c810dc20057d,"Alles Klar, diesem Treiben versteckt freien Lauf lassen, aber auf angebliche Hetzer dieser armen, hilfsbedürftigen Menschen  einschlagen. Das ist Meinungsfreiheit, die wohl oft zurecht angebracht und realistisch ist, aber untebunden werden soll, wie die freie Berichterstattung. Dieses System hat fertig!","2015-10-24 13:09:14"
5164,115,97f01affb71b731c,"Ja.... Und wir wissen es....","2015-10-24 13:09:14"
5165,115,c55c830f2bff9cc3,"Du hast doch einen an der Klatsche","2015-10-24 13:09:14"
5166,115,5ce565779ce5e28b,"Wer die Berichterstattung vom AntifaRadioDeutschland -ARD - und Co. erlebt hat wird sich sowieso seinen Teil denken und verschleierte Polizeiberichte sind ja nur das eine - ich denke wenn wir offizielle Zahlen und Fakten die der Regierung kennen würden müsste Pegida sich eine größeren Platz in Dresden suchen !!","2015-10-24 13:09:14"
5167,115,d4959409a248b967,"Ist doch kein Zufall das sie in Nachrichten und Presse nur noch von Tätern reden ohne weiter auf sie einzugehen ES SEI DENN ES SIND DEUTSCHE TÄTER dann wird es himmeljauchzend in den Nachrichten aufgebauscht.
Grundsätzlich kann man wohl von ausgehen das ALLES was an Straftaten publik wird und NICHT ausdrücklich einem Deutschen in die Schuhe geschoben wird von ""Ausländern"" verübt wurde .","2015-10-24 13:09:14"
5168,115,73824d906bb5860e,"Wir haben ein Recht darauf zu erfahren wie kriminell diese so dankbaren neu Bürger wirklich sind,um uns und unsere Kinder zu schützen.","2015-10-24 13:09:14"
5169,115,1b914630393b9985,"80 Prozent der Straftaten dieser Herrschaften fällt unter Pressesperre.","2015-10-24 13:09:14"
5170,115,a2670b18397f821d,"Hier in diesem Land sind nur noch geisteskranke am regieren. Keine Kultur kann gleichzeitig mehrere verschiedene Kulturen assimilieren das ist einfach unmöglich, und was bis heute noch nicht geklappt hat, wird sich in der Massenzuwanderung im ganz besonderen nicht funktionieren.","2015-10-24 13:09:14"
5171,115,a133d49be10b88de,"Wen wundert es. Über Jahrzehnte konnte jedet mit der passenden ""Keule"" auf uns einschlagen. Jetzt ist schluss damit. Das ""Pack"" hat die Schnauze gestrichen voll und läßt sich nicht mehr verarschen.","2015-10-24 13:09:14"
