id,text,hs
42109,ulkede kadin olmak zor birsey !,0
10090,"@ user ben yutamadigi icin asla bir kutu antibiyotik bitiremeyen bir insanim , kesinlikle katiliyorum size",0
27512,@ user canakkale koprusunden gunluk 45 bin arac mumkun degil gecmez . 10bin  i yakalarsalar iyi . hadi bilemedin 15 olsun,0
23360,"tv . baska program yapacak birini mi bulamyor , ikigundebir kayklttrlr m ?",0
36719,@ user adam seneye 33 kardesim brakin isleri yaa,0
15704,@ user tottenham yine eski 11. srada bitirdigi gunlerine donuyor . harry kane artk onumuzdeki yaz sanl united'a transfer olur .,0
42312,@ user @ user hahaahha nasl yorum ! altayn yaptg pozisyon hatasn boyle yorumlamak gercekten mukemmel,0
21123,@ user of cok guzel eline saglk mxgk,0
15980,@ user benim icin super idi pazartesi erken uyandm cok guzel basladm,0
39231,islamc arkadaslar ks kreasyonlarna hazrlann : ),0
41227,"sen sev , cekip giden yar utansn .",0
34060,"@ user lutfen istanbul halki tum turkiyenin , cocugunun , geleceginin teminati baskanina sahip ciksin , , , , , izmir sizinle ,",0
37816,oy veremedigini tek oylama . kac kere uygulamay indirdim giris yaparken hata verip duruyor 4 farkl hesap icin denedim 4unde hata verdi,0
20519,@ user bir kadnn giyecegine mi karar veriyorsunuz.kadin kendini modanin odagi sayar cani isterse nenesinin cani isterse kizinin giydigi elbiseyi kendisine yakistirir sizin mantkla kiyafetiniz fotodaki ninenin kocasnn . yazklar olsun size,1
19756,@ user huseyin amcannz zaman dogru soyler torunum ... @ user @ user torunum sizde enes torunumun izinden gidiyorsunuz masallah devam edin onun erkek olun ...,0
10514,comeback oncesi hikaye bakm acsndan yeni gelen turk somnialar icin yararl olacagn umut ediyorum . keyifle okuyorsunuzdur umarm .,0
41702,@ user yorumun tweetten fazla begeni almas cabas,0
24179,"degmez cok ask icin harcyoruz yureklerimizin nefesini . cok yanlyoruz , cok yok oluyoruz insanlarn gozbebeklerinde . cok ask icin ipotek ettiriyoruz yureklerimizin degerini ruhsuz insanlar icin . cok borclanyoruz karslksz ask senetlerine.sonras husran..",0
45047,@ user adam paray vurdu filmi elestirmenlerden iyi tepki ald bizim begenip begenmeseniz onlar icin pek onemli degil . istiyorsan yine skalm,0
16483,valiz hazrlyorum babam parlak sapkay m alyosun diyo bi demet akaln bide ben anlamyorsunuz,0
33901,@ user cyle larin var verelim . cok guclu cok zengin ustelik kanadali,0
38840,"@ user ctay yuksek tutacaksn , yuz verince tepene ckarlar ... .",0
42273,"@ user @ user canlar gitti sizin acklanmadg icin insan icine ckabildiginiz beceriksiz , ckarc , yok crak kalfa usta sacmalklarnzdan",1
38832,"neyine guveniyorsun diyorlar , yapamazsn , basaramazsn diyorlar , yine basladlar ... guvendigim sey inancm , kendime hemde zorluklar karssnda emegimin karslgn veren rabbime",0
31874,@ user ergenekon dediniz askerimi terorist ilan ettiniz sonra kandrldk dediniz askerimin icine butun fetoculeri soktunuz darbe yaptrdnz gittiniz kendi ellerinizle askerimi katlettiginiz doymadnz askerime zarar vermeye doymadnz ulkeyi soyup bitirmeye,1
33629,dunyada insanlarn cilesi bitmez .,0
13885,@ user allah guc kuvet versin kardeslerime teprikler basarlarn devamndilrim cuma geceleriniz mubarek olsun,0
17718,@ user ben 5 ekmek alyorum sknt yok,0
11197,gun atamla guzel gunu gecirdik,0
25960,@ user metin akpnar fasistlikten fasistlerin sonlarnn nasl oldugundan bahsetti akepe genel baskannn ad gecmedi recep beyin fasist oldugunu dusunuyorsunuz ! ? fasist denilince aklnza akepe genel baskan geldi ?,0
36907,"@ user yolu hangi yolu ckmadk bile , yarlanms m demek . uzuldum .",0
16049,# survivorpanorama sacmalyosunuz odulu verip onlar tekrar ayaga kaldrsnlar,0
41349,@ user oradan feribotla van  a gecip akdamar adasn gezmenizi tavsiye ederim,0
25450,"dunyann cefasndan sefasna sra gelmez , gafil olmayn , ilme calsn , gecen gunler geri gelmez . suleyman hilmi tunahan",0
21466,@ user yalnzlg seviyorum azndan boyle iyi olduguma kendimi ikna ettim,0
19866,bankalar bedelli kredisini zamana kadar veriyor boyle bir bilgi var m @ user,0
40972,@ user cilek hissediyorum kadar cok seviyorum kendi kendime konusuyorum,0
34272,bayram oncesi bilet fiyatlarn 2 katna ckaran turizm sirketleri allah sizin belanz versin,1
11308,5- # hassamzdan aclma sebeplerinden onemlisi degerli # hassal vatandaslarmzn # zeytindalharekat na # mehmetcigimize basndan sonuna kadar yapms oldugu misafirperverlik degerin manevi bir gostergesi olmasdr . @ user @ user # hassazeytindalgumrukkaps,0
45529,"cok net dunyann iyi ortam , ifsa olmusuz",0
24161,@ user @ user gorev tamam . guvenlige teslim ettim .,0
32227,"birisinden hoslanmaya baslaynca kadkoy deplasman oncesi galatasarayl oluyoruz . ayn gereksiz umut , ayn gecmisten ders alamama .",1
27726,bir gun konsere gideriz .,0
11081,psikolojim parmagm oynatmaya bile elverisli degil,0
20393,gunaydn sar krmz renklere ask olanlar,0
12807,"azarlanmaktan , hesap sorulmasndan , kisisel alanma mudahale edilmesinden oyle rahatsz oluyorum , beni kendinden sogutmak istiyorsa bunlar yapmas kafi . birey olusumu hazmedemeyen insanlar hayatmda istemiyorum .",0
19364,ibrahim kades 16 temmuz 2016  sunu soyleyeyim size ! . kiyamet ensenizde.. hazirlikli olun ! . buyuk bir kararlilikla hazirliklilar.. cok rahat-lar-bugune kadar istif- bozmadan geldiler-gebere-gebere sehit-gazi-avuntulari-oyuncak=soy- encekleriyle.. cok mutlu=u-mutlular. ! ! tum-nas,1
43108,"rte , dinci militanlara bir soz verdi bunlar turkiye snrna gelip dayandlar ? turkiye'ye buyuk bir goc baslamak uzere dinci katiller yarn doner seni vururlar ! ! bunlar turkiye asla kabul etmemeli iclerinde 100 bin militan olsa buyuk bela ! ! fahrettin fidan",1
39272,@ user @ user gozunuzde birine fesat demek hakaretvari demek degilse hakaretvari anlaysnz cok merak ettim dogrusu,0
42562,@ user 3 ay sonra olacagn bilmiyoruz . 5 yl uzun zaman .,0
15720,@ user @ user bende bende jjdjdn anl icin neler yapyoruz yaa,0
25088,babacim babacim ozturk serengil izlemek istiyorum slpllllp,0
40340,satr satrna dogru bir yaz,0
40699,@ user kurban bayramnz saglk mutluluk icinde gecirmenizi diler icten sayg sevgilerimi sunarm . muhammet yenel,0
42383,@ user sikayeti bize yapmayacaksn . iktidarda olan sizin partiye soyleyecek bacm,0
27854,@ user yalakalk yapyor.ama muhatap bile alnmyor bit umitle saray cennetetinden yararlanmak icin omura seviye sfr,1
41751,"mardin  @ user nin isten ckardg sehit aileleri , islerine tekrar donuyorlar ...",0
28099,saatten sonra yapsaniz bos.tek yapacagnz istifadir . yapabileceginiz iyi hizmet ! # sabrmzterimicin yoksa simdiye koltuktan inmistiniz ! ! !,1
14113,"@ user @ user @ user @ user @ user ulan halbuki derginin adndan anlamalydk `` sznt '' adamlar szmaya calsyormus iste , salakmsz gercekten",0
15151,instagrama ara insta demeye basladk gecis evresini hatrlamyorum bi gun uyandgmda herkes insta diyodu,0
11112,@ user ahaha bizim oralarda boyle severler insan . napaym hocam .,0
31497,"osmanl  hocaefendiler doksan dokuzluk cok kymetli bir tespihi yanlarnda tasrlar  eger vefat edersem tespihi satn benim kefenimi seyimi tespih karslar  derlermis . bizim ecdadmz osmanl cok yonlu insanlar , seyi hakkyla yapmslar. # elimdeolsa",0
25427,"@ user cok sevenler birbirlerinin ardndan gidiyor , biliyorum.nur icinde yatsnlar ...",0
12452,bir grup yunan hursit kayalgna yunanistan bayrag dikti . haberin duyulmas uzerine sat komandolar gectigimiz cuma gunu ege denizi  ndeki hursit kayalgna cktlar . yunan bayragn kaldrp kayalktan ayrldlar .,0
18023,@ user bende onu butun hafta yalasam hic bikmam denemesi bedava tatlm,0
42548,insann benim hayatmda isi vard dedigim insanlardan oldun hadi sana gecmis olsun,1
17237,"@ user kafaym yediniz , yoksa sigara alkol cok gazla kafam yapyor . yasasn demokrasi yazacaksnz hemde demokratik secimi kabul etmiyorsunuz . beyin kafas ?",1
17287,@ user zevki olanlar kendini belli etmiss,0
44932,lan ben gerizekaly cok seviyorum,1
31271,@ user @ user @ user @ user @ user ben beraber gideriz dusunmustum . sen yalnz gitmeyi mi dusunmustun yoksa ? palavra skanist bk*,1
17349,hayatmn guzel evresi gece gunduz uyumak .,0
23840,"bir baska kentte , bir baska insan olmann umutlar",0
37592,@ user yuksek dozu gunduz almann sonucu .,0
33225,suleyman soylu gorevini iyi sekilde yaptg icin hedefte # bukadarsoysuzabirsoyluyeter,1
44857,oldurmeyen ac zaman guc verir bunu sakn unutma @ user iyi yasadm dedigin hatalarn olsun onlardan ders alabil sonra hatalar bir kenarda brak yoluna saglam guclu admlarla devam et .,0
42721,rus yapm su-52 savas ucaklar ? ucag uzmanlarna hatta konunun ustadlarna bile sordum . hakknda fazla bir sey bilmiyorlar . akp li dostlar biliyor . simdiden dunyann iyi ucag ilan ettiler bile . ben diyorum : putin gorusme karslg verilen rusvet ?,0
37210,@ user tek secim kazanamadan brakmamal siyaseti . malum atand . onerim 2024 evinin bulundugu tuzla mahalle muhtarlg ... # herseycokguezelolacak degil # olduuuuuuuu,1
40611,fizigi yuzu nasl olursa olsun beni benden almaya yetiyor su iki rengin ahengi,0
45800,@ user sayn avc sakatlktan ckms adam ilk 11 oynatmak kadar mantkl . # fikretormanistifa,0
34469,@ user dogru soyluyorsun rica edwrim,0
23841,ustu ack uyumustur gece yarsnda kalkp evladnn ustunu orten anneye `` evladn donarak sehit oldu '' nasl denir.. ? # donuyoruz,0
43045,"@ user solugu bogaz  alrlar artk , gelin gelin istanbul  hava cok guzel",0
41123,@ user @ user @ user amerika  yasyan olarak yeri turkiye zannetmeyi brakmanz oneririm . universite devlet hastanesinin acili zaten fiyatlar . hasta belgeseli bir belgesel var . tavsiye ederim,0
27020,cunku bazen gercegi gormek icin gozlerini kapatman gerekir,0
32534,@ user mevlut yapmstr kazanamazsam korkmustur chp boyle seyleri bilmez bilseydim 17 yldr yapardi,0
13419,uluslar aras ogrencilerin bize ogretecekleri cok sey var # udefogrencibulusmalar,0
27526,@ user @ user @ user suanda oyun sekilde oynanyor oyuna ayak uydurmazsan oyun ds kalirsin,0
43359,@ user bende oras hayal krklg mk,1
35528,@ user var sende aksam bisiler,0
16166,uc tisort iki pantolonum var 6 kombinasyon olusuyor pazar gunu evde otursam hafta tamam .,0
31999,"@ user  edepli edebinden susar , edepsiz ben susturdum zanneder.  mevlana bundan sonra hayata sozle devam edecegim..",0
21072,telefonu calarken arkada flas yananlar farkndasnz dimi sk isitme engelliler icin var gozumuzu sikin degil amnskim,1
40766,kurban bayraminizi icten dileklerimle kutlar saglikli bir omur dilerim,0
10926,@ user merhaba izmir den evli cift dm acarmisin,0
39106,rell taklcak kimse yokmu herkes mi sanal olmus burda,0
27811,"sozlesmelilerle kadrolularn yaptklar is ayn , sozlesmelilerin tayin hakk yok aile butunlugu yok gorevde yukselme yok vergi kesintisinde adalet yok sesimizi duyan yok.. ! yuzden ! ! ! kadro sart . # sozlesmeliye31ocaktakadro @ user @ user",0
46124,@ user haftaya kadar gelene gecene goller srala sivasspor ' dan dakika 1 gol ye karslk vereme . mac 90 dakika artk anadolu takmlarnn flas sonuclar alp beklenmedik yerde milleti yanltmas artk hic yabanc gelmiyor ...,0
14526,isterdim bir yagmurdan arta kalan koku su sarkya sgsn .,0
32349,"@ user baskalarn dunyanz yaparken , sizi dunyalar yapanlar , sizinle ayn fikirde ..",0
18432,@ user @ user @ user goruyor musunuz adam utann lklar,1
10908,asla bosta kalmay goze alamayan orospu cocuklar icin cok onemli degil dusup kalktklar insanlarn kalitesi .,1
11907,@ user merhaba arkadaslar izmir den dm acarmisin rica etsem,0
36888,@ user kader miktar ayn kokten ekleyebiliriz : ),0
44514,"@ user @ user erdemli insan gaziantep  in super ligde oldugunu ogrenir ogrenmez ozur dilerdi , hala bekliyoruz ozrunu",0
18573,fotograflar atabilir mi catladm burada dskznsm,0
42399,sinir otesinde devam eden pence 3 harekatinda sehit olan kahraman askerlerimize allah tan rahmet yaralilarimiza acil sifalar dilerim turkiyemin basi saolsun,0
14128,boguldugumuz denize olan ilgimiz bir turlu bitmiyor zaten .,0
37951,"insan bir dusunse cok sey bulabilir , hatrlamak , gulmek aglamak icin . / attila ilhan",0
21029,insalar elestirirken bir donup bakn nesiniz .,1
38179,ben hikayeyi sen gor attm 7 sulalem gordu sen gormedin,0
28254,@ user cok dogru bir gozlem hocam,0
33050,"bugun yuregimde 4 yara var tam tamna 4 yara nasl anlatlr genc fidan larn topraha dustugu nasl , surturulur bir annenin feryad bacnn yaktg agt nasl nasl soyleyin cevap yok degilmi hele bir babann ey ogul can ogul ben yapaym , deyip , te",0
19729,seni seviyorum insallah bi sekilde anlarsn cunku ben caktrmam,0
14125,@ user iyiymis . dostum . ben hic birsey yok . sadece yazdiklarim geliyor..,0
22962,jungkook kaldr kafan sil goz yaslarn uzulme aglama sorun degil seni seviyorum lutfen aglama,0
35195,@ user sen dur ben napicagimi biliyorum,0
30433,@ user rodeaga nn pozisyonunda cok guldum cem ylmazn esprilerine kada hulmedim gulmekten karnm agrd allah kimseyi boyle rezil etmesin . 6 pasn icinde onunde iki metreye 7 metre kale gol atacagna kaleci turubune degaj yapmakta neyin nesi,1
39825,muhattap oldugum tiplere bak,0
13074,"trabzon , sana seye veda etmek istiyorum . # gunluk",0
13873,"istemeden varm istemeden olecegim . oldugum seyle olmadgm sey arasnda , hayal ettigim seyle hayatn beni yaptg sey arasnda bir boslugum . fernando pessoa",0
23519,yeni bir durum yok canm hersey ayn .,0
23804,@ user @ user erkekligimizden ayr insanlgmzdan ayr utanyorum yaptysa anasn avradn sikeyim,1
18600,@ user kurbaneeey kurbaneeey bagrasm var,0
13604,@ user oglum sen eser west misin tribe girmis aqqwdheggjhjugjthgjtbgykfhujbndjbfhbgg,0
10030,ula iblis kar ichayla tapasyann arasn bozdugun yetmiyormus simdi torunlara sardn kafay allahm tutmayn beni # kardeslikbag,1
30588,seni ilk gordugum gune donseydim durmazdm sehir,0
26218,@ user corap mi lan bizim orda onlarda meyve sebze katyorlar,0
13393,"hic biriniz hic bir sey imkansz degil , sadace ben cok useniyorum",0
43373,@ user super yavrum onlar nasl omuza alnr anlatamam,1
11758,"izzet istiyorsa , bilsin izzet tamamiyle allah'ndr ! guzel kelimeler o'na yukselir onu salih amel yukseltir . kotuluk tasarlayanlar icin siddetli bir azab vardr onlarn tuzaklar darmadagn olur . ( fatr suresi , 10 )",0
22791,yavas yavas ljajici yeme moduna giriyoruz beyler ufaktan senol'un skntl oldugunu dusunup gondermeye calssak,0
35307," kotu gunlerin iyi taraflar vardr , insanlar tanrsn . ozellikle yannda sandklarn . ",0
34846,"yusuf guney bi sus , tipine bak once cingen cocugu gibisin",1
16713,delirmeme cok kaldi ciddiyim delirmek uzereyim,0
38650,mala benzeyen bi yasam sekli,1
20347,@ user bunlar boyle s.kerler bagirirlar,1
12708,@ user hasiktir lan amk cocugu anann amndan m seyrediyorsun mac serefsiz,1
46086,yarn bitanecik askm canm bebegim tuyap kitap fuar baslyor . artk 1 haftalk yeni evim oras arkadaslar ulasmak isteyenler fuara gelebilir .,0
33151,fincana kahve koydum gel bugun seytana uydum gellll,0
28038,cok net kurtlar vadisi,0
18236,@ user altnda bence su var ; taciz tecavuzleri bahane ederek idam yasallasacak sonra bir baska olay yaratlarak kapsam genisletilecek .,0
26053,"hepiniz matematik dahisisiniz , baskan 2x3 u hesaplayamyor ( ! ) okulda kitabn sadece baslgna baktnz muhtemelen",0
36785,@ user @ user yaknda secimi kazanmak icin sey bedava kardesim diyip ibb'yi komple batracak gibiler ...,0
45144,gecmise dair cok seyler soylenmeli elbette soyledik artk yeni seyler soylemek lazm.. camiaya cok yazk ediliyor ! !,0
24540,@ user @ user sevgi yobazlk ayr bir sey ben adam galatasarayl oldugu icin seviyorum ozel yasam ayr bir mevzu bahistir ben kendimi gelismis gostermekten cok ironi yapma amacyla yazdm hafz olan kisi bilim sanattan anlamyorsa zaman uni okuyan kisi isin piri olur anlamnda,1
33890,bir tarafta 80 milyon kar etmis konut satsndan milyonlar bekleyen galarasaray diger tarafta para dilenenler # fenerol,1
33672,kraldan cok kralcilar edepsiz kufurbaz kulaktan dolma szma cripto lar sizi . dava benim admdan partimden buyuktur diyen reise ragmen onun dostlarna ana avrat soven sozde samimi munafklar ettiginiz butun sozlerden dolay ahiret gunu hesaba cekileceksiniz .,1
17483,"@ user ''evde bakm hizmetleri '' yokken akp-mhp ip nin oylar : etimesgut ; akp45,59- mhp17,87 . ''evde bakm hizmetleri '' mhp ip belediyesi verdiginde oylar : akp 35,7-mhp ip 29,4.polatl ; akp 56,50-mhp 17,54 , ''evde bakm hizmeti '' mhp belediyesi verdiginde oylar : akp 44,8-mhp ip 31,6",0
39808,mor otesi bir derdim var hamburger patates,0
44654,dm kapal bir kac arkadas haric herkeze istanbul 1. oyunumuz gonderilmistir evden ckms bulunmaktaym saaten sonra oyun gonderemem,0
31274,"@ user @ user @ user baskanlarm , mahkemeye basvurun.. 30 milyon sahidiniz emrinize hazr .",0
27798,yesilcam emekcilerini cok severimde gulusu guzel kadn ismini oyle okuyunca gozlerimdeki yas tutamadm.. # aysengruda,0
27326,@ user @ user din kuruldu ad lezbiyenlik asr iyi din,0
38839,gordugum ruyadan 3 seri komedi filmi ckar . hatta suan kendi kahkahama uyandm . geri yatyorum . iyi uykular,0
29873,@ user @ user arastrma kaynaklarnz sunabilir misiniz ? eger sunarsanz tengri uzerinden butun dogru bildiklerinizin yanls oldugunu kantlayacagm,0
42982,saat 11.19 ben keciboynuzu pekmezi yiyorum aramam isteyen var m,0
24410,@ user yannda durmanz gereken vekilinizin soyledikleri degil bir suc suc ovgusu tasmadkca dusuncesini ifade edebilme ozgurluguydu . onu bile beceremediniz . yazklar olsun ! gidin cumhur ittifak'nn yannda saf tutun . bugunku yonetiminizle sizin yeriniz oras .,1
38374,@ user @ user @ user @ user bir cok onerge reddini gectim onca sey varken buna mi geldi ? adalet gucunun yettigini iceri atmak gucunun yetmedigini yandasnn dolasmasna izin vermek degildir . ikiyuzluluk degil nedir ?,0
33691,@ user sermaye yi abd yada abdyi sermaye yonetmiyomu abd gorunen yuz silah asker askeri guc siyasi guc sermayede gucu abd uzerinden dunyaya dders veriyo resmen cin rusya avrupa venzulla iran bunun gucude herhde siyonizim,0
33262,"@ user ac , ac gozlu ? bir bilgeye sormaya gerek yok kuzucuk . ac kurtlara yem olursun insallah demekten vaz gectim , olacagn olmussun masallah .",1
26051,@ user @ user @ user nezaketle anlatr cunku insan sgr degil ...,1
38821,@ user kadehi tutmayan elini cebine yerlestirip birkac adm geriye cekildi srtn yatagnn tavana kadar uzanan ahsap baslgna dayad . imal bir sekilde ona bakp ayn imali tonda konustu . `` oyle miyiz ? '' +,0
43598,@ user adam oynattikca kazanacaklarn sanyorlar aslnda kaybedicekler farknda degiller aq hahshshaj,1
36812,giden gitmistir gittigi gun bitmistir ben gideni degil giden beni kaybetmistir,0
42738,ulan erkan birgoren ahdkfkfld brak pesimi allahn cezas dizi sevmiyorum artk seni nefret ediyorum senden brak,1
16249,@ user @ user kalbimdesin reisim ailem ben sizi aramzda gormek istiyoruz bir aksam anszn aksam iftarna davet ediyoruz . ankara batkent ergazi mahallesi caglarkent sitesi 1.blok bekliyoruz insallah reisim .,0
30249,bir insan alakas olmayan olaylarda bile nasl rezil olabilir sorusunun cevab keske hayatm olmasayd,0
21983,@ user @ user feto'cu pislikler klga giriyorlar hukumete yaranmak icin,1
18925,@ user @ user dunya kupas oldugu icin herkese katalog urunleri satlmakta . ekstra calsma yaplmyor ...,0
31436,@ user kosan deyilim kmseyi yarglamyorum kimseyi suclamam sucluyana yarglyana sunu diyorum yuce mevlam sucuyla yada hatsyla kabul et ben onun aybn ortuyomda sen aciz kulsun hangi hakla yarglyosun rabim nefsine dusmuslerle karsistirmasn kalp gozleri pas dusmusler,0
34306,yagmurdan sonraki toprak kokusu gibisin cok guzelsin yoksun,0
13511,klasik tum ailenin beni uyandrmaya calstg bir pazar sabahndan gunaydn,0
30266,@ user amin.. aminn cok cok amin : ) ) gunaydn..,0
14614,@ user ben traktoru geri geri yanastrabilirim zaman ben cumhurbaskan aday olabilirim,0
42437,# fatihterimistifa tag acanlar fenerliler bakn onlar yazms yedirirmiyiz ulan,0
42509,yuvarlayvermek merkez sunger tas halk gunu,0
16146,# genclersoruyor 25 yasnda genc bir anne olarak cocugumu brakp calsamyorum kimler neler vaat edyor calsan annelere,0
16925,@ user aradan gecmis koskoca 15 yl ! ! ! hala dolap varmyd . frn varmyd evlerde soruyor . adamlar uzayda omlet yapyor omlet !,0
14215,saatte insann kavga edesi tutarm yawww,0
45841,okulun 2 nci gunu otobus beklerken snava calsmak..,0
28231,@ user @ user tamam yav satyorsanz alalm kardes . hayr ben kadar dondurma reklam yapmadm .,0
26880,cocuk snftaki bi kac kisiyi sistematik olarak taciz ediyordu kzlardan ondan hoslandg icin onu tehdit ediyordu surekli onu kullanyordu snavlarda vs+,0
39778,gezmek istedigim yerlere gitmeye maddi gucum yetinceye kadar yok edecekler korkuyorum artk. ! zaten yllarmz yediniz farkl durumlarla simdi beterleri. ! # kazdaglarhepimizin # kazdaglarinadokunma # sirinceyedokunma,0
25947,yeni oje surdum canm seninle ugrasamam,0
45573,"bir tane sol bek oyuncumuz yok , kaleci dsnda kimse mevkisinde oynamyor . kafayla isimiz cok zor..",0
15761,# hilmur zamana kadar kimse icin oy atmamstm cok sacma geliyordu soz konusu hilmur olunca akan sular durdu.pisman olmamak icin hilmicem yaz 1890 a gonder murat yaz 1890 a gonder,0
35885,hoca sar kart versen artk,0
40522,@ user libido killer degil libido killed,0
44120,yarn okul var mezunum bi histen vazgectik al iste,0
18370,@ user zaman manavdan 1 kilo domates 1 kilo sogan 1 kilo biber al donerken marketten ekmek yumurta al kotu bir ksm menemen yapar yersin karnn doyar ayn malzemelerle yarn bulgur pilav yap boyle surer gider biladerim ; ),0
42002,oldugunuzde olu oldugunuzu bilmezsiniz . sadece baskalar icin zordur . ayn sey salak oldugunuzda gecerlidir arkadaslar,0
12596,cok guzel harcanmadk m baya iyi harcadlar bizi sevdigini sandgmz sevdiklerimiz,0
16182,", hayat boyunca aclmas icin yanls kaplar zorlams insanlarz",0
27907,haberim olmadan telefonumdan pubg yi silsin lutfen artk dayanamyorum lutfeeenn,0
39179,pablo ruyamda dile gelip kelferodan hava kappal amma akkalmm sark soyluyordu kgkdkfkdkfkdkfk,0
34016,@ user sandk memurlar tutukland m ? oyle bir sey gordun ?,0
25217,simdi milletvekilleri halkn mutfak masrafn nasil anlasn .,0
40151,p*rno sektoru cok tehlikeli ilerliyo arkadaslar dikkatli olun,0
20914,akl saglgmn bozulmamas icin napabilirim beni delirtiller cunku,0
32385,"@ user aslinda yeni birsey degil , bir ekol . buna muaviye ekolu diyebiliriz . butun hadise giffarinin muaviye sarayini elestirdiginde surgun edilmesi basladi . gun ona sahip cikan muslumanlarin bugun zaten olduklari belli . sahip cikmayanlarin korkulari kendilerine yeter .",1
29046,@ user tamam benim sloskslwkslajsjahahaha kars taraf tahmin et hadi,0
43221,@ user gunaydn melek hanm falcao gunler solen baslyor mekann sahibi geldi,0
26134,ozledim cok ozledim bir oluyu ozledim keske yasasayd onu kollarma sarp boynunu koklayp uyuyabilseydim simdi elimden gelen tek sey topragn koklamak,0
42731,recebimizin yaptg zamlar ekrem imamoglu yapms gostermenize kac puan kajajajajajajajakdssfcdsfcf,0
31664,eskiden hayat doluydun diyenler zamanla icimdeki hayat sokup attlar . hatalarn kabul etmedikleri degistigimi iddia ediyorlar haksz saylmazlar .,0
20349,"dostlugu , sevgiyi gelecegi asmz , ekmegimizi , soframz huznumuzu , acmz , yalnzlgmz paylastgmz birlikve beraberligimizi , kardeslikve dostlugumuzu enscak sekilde hissedecegimiz mubarek kurban bayramnz tebrikeder , mutluluklar dilerim.saygvesevgikaln # hayrlbayramlar",0
45764,benim tatl yalanm nejat suna # benimtatlyalanm # furkanpalal # aslbekiroglu # nejsun 38,0
30506,@ user yemin ederim tazminat odemeleri gerekiyo bize cirkin tacizci olduklari icin,1
13272,@ user : ( ( ( ( gozluk art sapka art uc rt olursa tamam uc rt teselli hediyesi,0
13250,eger bir kz grubu odul alrsa onun blackpink olmasn isterim cunku cok guzeller # premiosmtvmiaw # mtvlakpopbts @ user,0
19637,kz suan yaprak saryor annemle kskflflgpbgngngm,0
44454,tayyip geneleve gidip oy istemis auuuuuuu kdkdkdjjdkd,1
30937,# gaziantepeskort aksam yeri olan pasif varm gorusmek isteyen karatas 7tepe binevler civari 35 175 80 aktif im,0
30228,@ user ulan terbiyesiz adam sen birinin imaninin guclu zayf oldugunu nasl tayin edebiliyorsun ey allah'n dusmani herif ? seni ilgilendirmezse kimsenin iman hakknda yorum yapma . kotuluk sizsiniz ulan . cahilsiniz olum iliklerinze kadar cahilsiniz . hadi uza olum,1
42227,@ user @ user @ user dostum profilini incele anlarsn zaten alaka oldugunu . dedigini kendisi bilmiyor .,0
28342,@ user abi su son saatlerde bi transfer olabilir mi ... ?,0
13984,cok umutlanyoruz ... gidecek diyoruz simdi bunlar kesin bi hinlik yaparlar yine kazanrlarsa.. rahatlga kaplp dikkatsiz davranlmamal.. # halkarenas,0
35736,siddetli bas agrsna direnislerim/direnemeyislerim..,0
44197,"@ user soru yalns , bilgisizce bir soru ... kaburga hikayesi yok ... talmud kitaplarunda var ( yahudann ) soruyu once kendine sor cevap ara dalga gecerken kendinizi rezil ediyorsunuz ...",1
27970,@ user lens  in kutuge bakmak lazm trabzon dogumlu olabilir . senol hocann tahammul etmesinin baska acklamas olamaz,0
20305,"@ user , sen herkes degilsin",0
34321,"beni sevmesende , dovmesende hayat surerdi yine kendimi sevmezdim simdiki kadar ...",0
15324,@ user sunu 9.90 yapn tekrar .uye olak,0
45883,@ user ben bununla gozgoz yazan arasnda kaldm son buna bastm : ) ),0
26569,@ user @ user ben duymadm zaman yapms bize bilgi lutfen,0
35892,"buradaki nctzenlarla kaynasmaya basladgmda girdigim cogu grupta sen vardn bir keresinde senin olmadgn bir gruba eklendigimde kendimi cok yalnz hissetmistim . kadar sk konusmamza ragmen aramzda bir bag oldugunu hissediyorum , seni seviyorum",0
16421,@ user jokerlerde ayrm yaptnz 4aralk ta calsan kadro ald alamadk calsacagmz gunu secmiyoruz keske hergun calsabilseydik hakszlga bir son verin bir hata yapld duzeltilmesini istiyoruz,0
42648,ilgi orospusu herkesi tiviti atmaya davet ediyorum,1
22501,takmn sahibi taraftar'dr yeni bir duzen dedik sabrettik . ortada buyuk yanlslklar var . cocu srar istatistiklere hic mi bakmadnz yabanc hoca is yapmyor . aykut kocaman'a laf edenler sizinde ben ananz s ... gecen sene lig'in cok gol atan takmydk .,1
29769,@ user once # eyt cozulecek sonra oy isteyecekler . beka meka hikaye .,0
12526,"@ user merhaba , basvurunuz tarih srasna yogunluga gore degerlendirilecektir . basvurunuz ilgili birimimiz tarafndan incelendikten sonra tarafnza bilgilendirme yaplacaktr . iyi gunler dileriz .",0
45957,seytanda hic kafa yok lan . yl taslanacagn bile bile hacca gidiyor salak .,1
19467,finansal kolemle aram pek iyi degil,1
37356,@ user kusursuz tablo gibisin muhtesemsin harika br guzellik kaln uzun istermisin gunaydn,1
33633,@ user @ user kansz kopekler ! kendileri yunan tohumu oldugu icin olabilir . dinci kopeklerde omurga yok cunku .,1
39054,"shr 8-9 radlrind bir nfr anqra-anqra pncrnin asagsnda qsqrr , islnmis kondisoner zad alram . onsuz gec kulyin vyltsndan yatanmamsam dey sbi idim . onun anqrmas dli eldi mni doznmyib qsqrdm , qalx kondisoneri gotun soxum , qalx .",1
