,text,hs
3869,hermosa novia culiao,0
3870,"6 subnormal jajaja indirecta ponerte dani , vas aborrecer paso",0
3871,"@ catalunya_press catalanofobia populista , tan prevalente , prejuzgado pujol",0
3872,: sola prima ( 13 anos ) : buscate novia entonces : mas novios prima : ah gay *silencio incomodo*,0
3873,"claro , cada dos dias vemos agentes negros brutalizando asesinando ciudadanos blancos . https : //t.co/zygsdqgrd7",0
3874,"@ xuancaracero lastima , veinte anos despues , aparecer mugre podemita adoradora otegi poner cuestion figura",1
3875,"@ extremoblando_ pizza pina , mamon",0
3876,"pensaba broma . senores pp ayto . guadalajara , ustedes autenticos nazis . https : //t.co/ci8koafxhp",1
3877,maltrato animal elimina violencia genero hacia encima sudes eches mierda .,0
3878,cancion shin chan catalan puta mierda xddddd .,0
3879,@ iam_hoke @ diegobottamino @ hassito_dehache @ walkatrules vuelva voy jalar levantar kilos mamon ! vuelto 20,0
3880,. visto ataque moros . manda cojones . si video https : //t.co/ipkgejorwg,0
3881,asqueroso podemita : https : //t.co/0va0efatc4,0
3882,"quedo claro partir ahora @ mananascuatro puede conectar monedero , provoca tertulianos fachas calleja insulten",1
3883,ong responden zoido : `` creen dejando morir miles refugiados disuadiran huyen https : //t.co/dbbife4i7c via @ desalambre,0
3884,valladolid fachas rio playa si metes sales brazo dos piernas mas https : //t.co/lomzqjmrb6,1
3885,maradroga negro mierda enorgullece haber hecho gol mano .,1
3886,@ idigorin @ vuneo @ cunadometro @ apolodoro2000 vascongadas ... vaya subnormal,1
3887,"cago vida cojones sale subnormal , si final vuelvo ir",0
3888,"@ diego_gon claro , antifas ademas compran discurso pos moderno . ademas nazismo edulcorado si .",0
3889,espanolazo fascista coaccionando pueblo catalan secesionista . https : //t.co/h3jzb5uaxf,1
3890,"replicar cualquier cosa apoye homosexualidad  luego si heterofobia  2003 , ver si vamos evolucionando eh",0
3891,superar enfrentamiento inmovilismo deriva independentista unilateral necesario abrir nuevo escenario dialogo . https : //t.co/1f7mw7249m,0
3892,mendez vigo ... sacado tamano fascista ? https : //t.co/3ftgy2odzz,1
3893,@ mmcias asesora nadie . independentista listos . guardiola .,0
3894,siguen haciendo subnormal . siguen . venga,0
3895,@ ianbea10 @ daniel_fcb9 subnormal super original,0
3896,`` dos hijos ayudan refugiados morir ahogados mar '' https : //t.co/ftnt65e9pv via @ epentretodos,0
3897,@ mrsalysa mas comparable nazi izquierda batasuno . gentuza mafiosa cobarde mata normal corriente,1
3898,@ monederojc @ ppopular @ mananascuatro pones dignidad callejas pone odio anejo rejumbre franquista .,0
3899,hoy : imagina ser mongolo https : //t.co/ec760yxuyj,0
3900,shia labeouf pide perdon policia amenazo muerte gritandole `` puto negro '' https : //t.co/vojbhbl7w4,0
3901,"@ miaresdream @ eriftdalasito importan , hombres cis genero heteros probablemente . culpa heteropatriarcado machista .",0
3902,"casa hoy blog loca , flora fauna los... https : //t.co/srw8mwyx5x",0
3903,@ mussomass aun enterado dos neuronas fascistas apenas funcionan ? podemos defiende sistema democratico d organizacion social humana !,1
3904,@ csbaleares @ catasega interes general fascista,0
3905,"@ mrsalysa @ jovesscc si , sigo conozco actividades chusma autonoma . siguen ser comparables nazis .",1
3906,mira allen vuelva subnormal gafotas mato .,0
3907,ley mordaza feminazi fracasado ... fascistas peludas . https : //t.co/rmhlqovz4k,0
3908,"@ diego_gon vaya , nunca cruzado panda `` antifassss '' ?",0
3909,"@ hachikodori @ f0cusow , hazte propio streaming casinos furcias ( ? )",0
3910,"@ jlmagaz solo mente absolutamnt fascista capaz pedir , mas fascista jefe q consiente pide cuentas , frankistan",1
3911,@ xjustajojo demasiado divo dictador despiadado . oh shit corre amono .,0
3912,@ pedroviiiii mamon si omcraxx anda da bala tercero lol..,0
3913,"si tibi , soco anden chillando pueblo venezolano desobedece cne servicio dictador maduro . valido ? si !",0
3914,si entiendo puede ser tan puto subnormal perder asi persona importante,0
3915,"pasado ser semi-melenas perroflauta atractivo metrosensual , tan solo entrar peluqueria .",0
3916,@ cifupresidenta @ ccifuentes da pena victimas terrorismo franquista aun estan enterradas cunetas.. victimas b . miserable . https : //t.co/mqtmog9f5b,0
3917,"@ castro_mas_cota publico , diario podemita , desinformando , siempre . verguenza daria trabajar semejante letrina",0
3918,@ jperico59 @ beaturquesa impresentable gobierno fascistas mala leche .,1
3919,tio subnormal muertos https : //t.co/lrx6iphjjs,0
3920,"fascista calleja , tiempo cobra opinar presentan , atreve exigir monedero hable",1
3921,"@ jma_55 mas educados pablenin , echeminga . llaman facha cavernario tw , ejercicio intelectual primer orden .",0
3922,"@ labasesecreta vehiculos , racista .",0
3923,"@ ignacioaguado menos preocuparse mas dar cana . estan toreando , cojones . vaya panorama politico mierda .",0
3924,@ rafica_rtr1 @ easportsesp recompensas mes junio `` retrasado '' acaso agosto ?,0
3925,@ isgue_ si free use mamon,0
3926,"@ maduixeta__ @ nikofex caso decir , cuesta creer dalas haria , subnormal t... https : //t.co/ls5tuiogts",0
3927,"@ maikelsousa99 @ atooca @ daniceballos46 mira listo , listo , franquismo plena decadencia barsa daba medallas https : //t.co/fpidqzobrs",0
3928,@ rtve @ rtve da cobertura terroristas # venezuela deriva fascista @ ppopular medios preocupante . # conelfranquismohemostopado,1
3929,barco ultraderecha patrullara mediterraneo impedir rescate emigrantes - 20minutos.es https : //t.co/3lcgfh5fx0,0
3930,joder @ mercadona `` facha '' roig ... https : //t.co/zhfqu0grdk,0
3931,@ sergifdez7 @ artu_code britanicos pronuncian `` monguer '' . mismo pronuncia asi .,0
3932,"comparar gitano miembro institucion poder ejercito . vamos , puto mismo https : //t.co/6es9pkprxo",1
3933,vengan darme clases maltrato violencia genero . venga pedazo gilipollas . cuento querais .,0
3934,corporativista presentador @ mananascuatro permite replicar @ monederojc insultos absurdos facha calleja ... asco/pena https : //t.co/wrnski7zhn,1
3935,@ juanmi_news si aunque rectifique dejado bien claro q ademas fascista tonto ! q ambas cosas mismo ! jeje,1
3936,@ itxap malditos gobiernos malditas armas,0
3937,shia labeouf pide perdon policia amenazo muerte gritandole `` puto negro '' https : //t.co/on4tb0tkmr,0
3938,ganas tan fuertes comida india joder mataria momento,0
3939,permite ? `` barco ultraderecha patrullara mediterraneo impedir rescate emigrantes '' https : //t.co/njd18hf72t,0
3940,"@ martasalmeron17 esquirol , pasado lado negro , mejor q basura llevas tuuuuuu tssssssssssssss https : //t.co/gohtxon6kb",0
3941,franco fascista asesino mato 200.000 personas .,0
3942,cada vez mas evidente gobiernos nacionales suficientes enfrentar complejidad actual,0
3943,instigan violencia fascista pueden erigirse defensores ddhh # pceconvenezuela https : //t.co/udzxsvvfuc,0
3944,"@ jmunozbar @ andres2017fcb @ agarzon sigas juego subnormal imagen che , ojala probado `` revolucion ''",1
3945,", loca gente divierte , disfruta , viaja , folla , lucha  loca... cesare pavese",0
3946,jajajajajjaja vas eclipsar subnormal xd https : //t.co/6w4d4c5b2x,1
3947,fin . hoy dia decir izquierdas significa . mejor llamarse rojo . menos entiende .,0
3948,"vogue dice gigi hadid zayn malik  genero fluido  , entendido https : //t.co/nlpr0qw28j # musicismylife",0
3949,"# porlamemoriam4  todavia alguien duda sesgo franquista derecha espanola ? , creen ganadores , ganadores odio siembran .",0
3950,@ nene02259153 ano sera perfecto aficion disfrutara !,0
3951,@ telemako777 golpe ! hagamos listas fachas dedo fusilemoslos hdp,1
3952,gilipollas . recuerda palabras victimas franquismo ... `` abulense '' @ pablocasado_ https : //t.co/chk0sabaps,1
3953,"pena subnormal , publicidad gratis .",0
3954,"# porlamemoriam4 encontrar enterrar familiar , asesinado regimen dictatorial aficion ? gobierno verguenza !",0
3955,"dijo dictador asesino franco q dejaba atado bien atado sigue atado pp , sucesores dl franquismo # porlamemoriam4",1
3956,barco ultraderecha patrullara mediterraneo impedir rescate emigrantes https : //t.co/rpe22n4bha https : //t.co/cct3uxfnih,0
3957,# @ guadalajaraayto verguenza tratamiento pretende hacer victimas franquismo # porlamemoriam4,0
3958,maquillaje dado alergia ojo ahora rojo como.si metido hostia,0
3959,tv pulpito fascistas https : //t.co/dfxpu0o3ra,0
3960,"@ tonitigert verdad ! si argumento , haztelo mirar ! ! ! fosa cuenta ! ! ! tarado !",0
3961,@ zebasroa marica infiel & gt ; : v,1
3962,"bien , pais deja sorprenderme mal , banda catetos fascistas .",1
3963,digo pienso @ guadalajaraayto trato victimas terrorismo fascista voy carcel . verguenza .,0
3964,"@ galliaca diagonalmente , haces loca moby dick verano . levanta lea sueno .",0
3965,venezolanos residentes canarias podran votar plebiscito dictador maduro est 16j resto mundo consulta - & gt ; https : //t.co/kgrdhsfiyf https : //t.co/j0wfpommag,0
3966,@ wesleyfcb16 nomes em falten els nazis dient allo `` racistas antiblancos atacais turistas europeos protegeis manteros '' .,1
3967,puesto pantalla negro escena mierda ve cara done vida,0
3968,presidente maduro : convoque constituyente salvar venezuela agresion fascista https : //t.co/0robrll1bn,0
3969,"@ azotadorlinares @ momo_luismi @ t__david @ realjaencf informacion apenas jugo , mongolo.de cojones .",0
3970,"mascaras superheroes aun requieren maquillaje ojos , gran barrera romper genero .",0
3971,"fascistas , viendo avance izquierda https : //t.co/wvbjsn1cfu",0
3972,acordais academia voy llena senores haciend conas machistas homofobas ? pues hoy sobrepasado .,0
3973,resumen : llamemos feminismo hombres gente simplemente da asco . igual liston bajo .,0
3974,@ ccivicacatalana lema espanyol : `` habla castellano sucia rata catalana '' `` vamos poner sangre cerdo catalan rodillas '' ? vostre espana https : //t.co/hllshrjuoz,1
3975,@ ukelelekawas @ darsodios @ asilosmagdaleno gru obra llama puta maricon,0
3976,digo llegar cambiar vida mongolo,0
3977,"# porlamemoriam4 nunca uso insultos , excepcion hoy inhumano actitud @ ppguadalajara desgraciados , mal nacidos , fascistas",1
3978,desconocido : subnormal joder : esperate voy llorar esquina,0
3979,"@ _minutiae_ @ _linkal @ blues_lover_ xddddd haces meme ? subnormal , anormal ! ! ! `- ",0
3980,"@ isidrolpez si , ayer tt dia , sabia gente subnormal .",0
3981,"@ celeobiang @ fernandoajenjo @ eumd @ ecosdelbalon partidos atm ano , buen resumen , cholo presiona , barca inestable , cholo repliega barca dominador comodo gana partidos .",0
3982,@ _linkal @ blues_lover_ joder ? dos conozco llamen ? esperad . @ pekesgg jodete subnormal .,1
3983,"@ __itsestela__ refiero , refiero subnormales llamar `` violencia genero ''",0
3984,"@ algodaga @ gallifantes tan fachas tambien queremos referendum votes . democratas da igual , opinion mia .",0
3985,ehm hola reinhumacion muertos franquismo ! ! ! ! ! ? ? ? ? ?,0
3986,"@ kathsmoon_ tio subnormal , esperar alguien casi dan hostias machista tunnel xd",1
3987,obviamente conteste xq pa q jsjajajajajajj subnormal coge dice pa buena vista q,0
3988,"60 % vascos ningun deseo independentista - 48 % volveria apoyar estatuto gernika , 1 ... https : //t.co/rmwkfwp7kp",0
3989,@ dalasreview favor mete jucios subnormal anda publicando cosas juicio debe https : //t.co/chb4yrifas,0
3990,@ felipeward mal apoyar bus transfobico organizaciones extremistas q desinforman promueven odio . 'ideologia genero ' existe !,0
3991,puedes llamar nadie ridicula si utilizas termino feminazi . https : //t.co/ch54u6va9a,0
3992,@ is4_laciana segunda detalles rojos seria buena . primera sobra mierda tesla,0
3993,"claro tal don ricardo cucaracha podemita analfabeta , solo sabe faltar ! puta basura ! ! https : //t.co/ahl3pysxjr",1
3994,barco ultraderecha patrullara mediterraneo impedir rescate emigrantes https : //t.co/gtg1raatqh,0
3995,entiendo italianos tan homofobos si estan dia tragandose colas ir cualquier sitio comiendo penes curry https : //t.co/3kabew6ea4,0
3996,"q esencia catalana , unico catalan , , x ej , apoyan inmersion linguistica , despreciando nuestr der https : //t.co/nho5js4uiy",0
3997,"purgas , nuevas caras intocables proyecto independentista puigdemont https : //t.co/kntwzmzpzk",0
3998,hermano trozo subnormal familia . hijo mio mira retrasado todas putas letras eh .,1
3999,"hermana terminamos negras sol agua . juegos , piscinas , bocatas ... si buenos veranos mierda .",0
4000,"oyes , subnormal haciendo piruetas caza cielo # burgos forma parte festival folklore ?",0
4001,@ estherjajeji ah subnormal sabia,0
4002,acaba llamar campo concentracion nazi protectora solo defender gilipollas dalas,1
4003,barco ultraderecha patrullara mediterraneo impedir rescate emigrantes https : //t.co/t6kpsvcg3g,0
4004,@ publico_es @ fjramiz81 jodan ! ! ojala pronto desaparezcan mapa politico .,0
4005,@ chusrodriguez @ okthejamones @ marcavalladolid haces publico blanco negro ? ? ?,0
4006,"vecinos primero mas rojos perroflautas hostia , dejado 6 entradas buzon",1
4007,@ heartofsteel___ ah maricon jajajajajajaj seis media ?,0
4008,secreto escondia gran dictador @ blancamiosi https : //t.co/v4w3kuigmp,0
4009,bmw foto encabezado buen nino papa declaracion mongolico foto partiendose la... https : //t.co/rixnsvfaat,0
4010,"@ plalopez teneis exclusiva designar fascistas , gobierno dispara pueblo vergonzoso . asi defenderlo .",0
4011,van realojar familia gitanos quemo casa ( varios muertos ) barrio .,0
4012,ser subnormal profundo . da igual chiquillada proposito ... .de guantazo mano abierta . https : //t.co/z2wbszvplk,1
4013,"metiendo cabeza sobrinas chicas , negros gorilas afeitados asi feos asi feos",1
4014,vivo barrio putos nazis ? https : //t.co/j8q7txyucy,0
4015,puigdemont pone frente # mossos referendum independentista boicoteo rey barcelona  92 https : //t.co/lu73w38dfo https : //t.co/ranjessrso,0
4016,puigdemont pone frente # mossos referendum independentista boicoteo rey barcelona  92 https : //t.co/l9ktgud9bi https : //t.co/e5td9hnrhv,0
4017,puigdemont pone frente # mossos referendum independentista boicoteo rey barcelona  92 https : //t.co/bygd7qhmiv https : //t.co/wp0can2yyg,0
4018,@ eldiarioes impresionante enfermos estan fachas . estan tocando demasiado huevos sinverguenzas .,1
4019,woozi pelo negro muertos,0
4020,"piden dimision pablo iglesias falta democracia podemos-gaceta.es- llaman dictador , directamente . ?",1
4021,"@ erre_ld_ visto jajajaja matar putos nazis , si zombies mejor mejor",1
4022,"@ tamaralempicka4 @ ahorapodemos @ pablo_iglesias_ jejejejejeje , podemita , puedes ...",0
4023,"@ frayjosepho alguien hermano : llamado facha ( saber cateto entiende tal cosa ! ) , ergo cabalgas , sancho",0
4024,cono pasa ahora subnormal happlo schwarzzner ? sabe llamar atencion ahora dalas qutado protagonismo ?,0
4025,"@ sinpunktofijo @ _ju1_ tuit mongolo usando miguel angel blanco . bien , habia pocos , chaval .",0
4026,"miserables , izquierdistas uso politico muerte https : //t.co/haeklsqsyp via @ voz_opinion",0
4027,mas negrata voz trane getting up .,0
4028,loca https : //t.co/5l7jvk3jbr,0
4029,solo microfono rojo singstar encima creo qje peor iba cago,0
4030,@ dantedehierbas tio moro,0
4031,servicio jesuita refugiados pone marcha campana # igetyou objetivo `` romper estereotipos '' https : //t.co/njcbjcikwp @ begirada_org,0
4032,"gracias ser , aunque enano mierda llevarle burn comida cualquiera aguanta recien despierto+",0
4033,"tele publica comillas quedado bien , puta television franquista sigue enganando ala gente decadas despues https : //t.co/cku4hyjk0m",1
4034,@ rtve otan apoyando fascistas . rtve apoyando fascistas . pp fascista . dan lecciones democracia .,1
4035,@ erimarzoli ui mayoria inditex tattoos mega chonis eh ?,0
4036,@ ppopular @ psoe @ ciudadanoscs preocupados ultraderechista violento leopoldo lopez mientras amor fal... https : //t.co/8pxis8oisy,0
4037,@ jorgecamarero @ vitorin1982 vete dar lecciones feminismo padre . https : //t.co/avteew2iyz,0
4038,decis negra ... . envidiosos,0
4039,madre mia paris lleno banderas francia militares . nadie dicho fachas ?,0
4040,@ pamplinero vez vi panchi habia puesto retonos washington jefferson .,1
4041,"cada loco tema libertad mierda . catolicismo comunismo , feminismo ahi , modulaciones misma sarna . https : //t.co/inerpu5ell",0
4042,"si seguira alguien catolico , si asi , siento tan ignorante .",1
4043,"verdad si ofende , maybe poquito fragiles . si , insultar chaval mientras defendeis humor negro .",0
4044,machismo feminismo puto argos dalas fin historia looooooooooooooolllllllllllll,0
4045,plot twist seria miare dalas realmente estan compinchados realidad dalas subnormal sino genio forrandose ...,0
4046,feliz dia subnormal https : //t.co/f27naf2weu,0
4047,@ smdani catolico integrista radical insinuo ayer puta defender homosexuales decir cura pedofilo pecaba,0
4048,"govern formo mas , qe @ krls quiera regenerarlo normal . , fascistas . si , qe largado hecho si mismos .",0
4049,@ toyfresco entonces chica ( gay xd,0
4050,neus munte prepara asalto liderazgo cataluna post independentista . tiempo .,0
4051,vete mierda puto retrasado . menos neuronas calidad . worst betis player ever . https : //t.co/8h3ygxjex3,1
4052,gobiernos @ ppopular perjudiciales libertades cedro exige meneame pago # canonaede https : //t.co/0k8g8ufwtg,0
4053,estimado humano . matrix . aqui solo subnormal vida real canciller https : //t.co/bcwaitz0m4,0
4054,@ lanuevaespana ninatos haciendo subnormal . ahora paguen consecuencias actos . ninguna pena .,0
4055,"@ jon_mcenroe machista , racista homofogo . , prenda .",1
4056,oriol pujol acepta condena 2 anos medio carcel 'caso itv ' sale mismo robar tuit humor negro .,0
4057,subnormal tonto imbecil idiota,1
4058,"pedido opinion gilipollas , crees subnormal",1
4059,"ello malo ? , sociedad machista/racista/lgtbfonica entera , voy echarle  culpa  alguien personalmente .",0
4060,@ inesarrimadas `` corrupcion ver deriva independentista dirigentes convergencia '' # parlament,0
4061,"validar maltratas animales cosa mas ridicula mundo , tipico `` voy ser racista si amigo negro ''",0
4062,"@ looleeroo @ aussiebum baratos , maricon !",0
4063," # aukey ds-b6 caja externa disco duro 2.5 '' negro https : //t.co/uzifpqpsw5 queda 12,99 , -12,76 . https : //t.co/ovvl3aw2oy",0
4064,# igetyou : 315 iniciativas ciudadanas acogida refugiados romper estereotipos . https : //t.co/pnlvbcgbnb https : //t.co/inz1cwqbyh,0
4065,"berriak / noticias chomsky entrevista , terrorista alsasua , suspenso violencia genero @ xabitxo @ xavidomenech99 @ xletona https : //t.co/pmr64a4yh9",0
4066,"berriak /noticias chomsky entrevista , terrorista alsasua , suspenso violencia genero @ dabitxopiston @ pilarhluc @ pilarlarraon https : //t.co/pmr64a4yh9",0
4067,"si persona negra dice sufre racismo , persona blanca , dices sera asi racista , egoista .",0
4068,"@ c_escipion facha hostias . den dinero merece , quiere tirarse ano vacaciones pagadas .",0
4069,"berriak / noticias chomsky entrevista , terrorista alsasua , suspenso violencia genero @ eidergorostiza @ isabelquintansr https : //t.co/pmr64a4yh9",0
4070,"berriak / noticias chomsky entrevista , terrorista alsasua , suspenso violencia genero @ helenflix @ homopestis @ subversivos_ https : //t.co/pmr64a4yh9",0
4071,@ jonsicilia @ tirs1 @ amnistiaespana hace falta mentir encumbrarle . puto fascista .,1
4072,`` aqui novela negra espanola ano '' dice @ luisartigue `` queda muerte '' @ jordiledesma https : //t.co/vcayqxfrue https : //t.co/t0mnja3cqb,0
4073,"berriak / noticias chomsky entrevista , terrorista alsasua , suspenso violencia genero https : //t.co/1fzzkfgi2i @ isabelquintansr https : //t.co/sbgvwf971c",0
4074,"@ pablocasado_ todas victimas , todas , terrorismo franquismo , igual tajantes siempre .",0
4075,acabo descubrir bar-restaurante facha aqui cerca . ir tomarme unas canas,0
4076,"tendra ver feminismo tema miare ? sacais . ambos gilipollas , pensad puto... https : //t.co/wlgfqkn1n1",0
4077,instigan violencia fascista pueden erigirse defensores ddhh # pceconvenezuela,0
4078,vaya titular ! puede resultar mas homofobo machista solo 12 palabras . @ periodistadigit https : //t.co/5kt7lqahgr,0
4079,@ ikutram @ microsiervos moderador . dictador ...,0
4080,club trinco dinero publico movida pseudosolidariaturistica india cojones justificar gasto .,0
4081,"@ javierarocaa curioso disidentes otorgan dicho premio , fascistas , curioso cuanto menos",0
4082,veas preocupa subnormal piense estrias bonitas,0
4083,"*un soleado dia , zarzuela* -chico , parecerte mas , joder . menos maricon padre . mas borbon , cono https : //t.co/0vn7kufsl2",1
4084,"@ osoamargado puto amo . despues , voto premio gay ano comedia deis academia lobby . puedo votar ?",0
4085,"mientras , venezuela , continua verguenza @ nicolasmaduro dictador habla paz ahora secuestra defensores # ddhh",0
4086,arrimadas dice cambios generalitat  ultimos momentos proyecto separatista  https : //t.co/yk23wffzli https : //t.co/4k7apgk41e,0
4087,barato llamen facha cloaca .,0
4088,"@ hobiliswi gusta escudo blanco negro , colores escudo ... puto futbol moderno",0
4089,"actriz mas , alentando denigrante actitud perroflauta . gremio estan cortados identico patron , demagogos repulsivos",1
4090,ser oveja negra familia p iglesias responde tweet follar,0
4091,@ jesusmgranada nunca falla palabra socialista . . alma fulera .,1
4092,"forn , halcon independentista frente mossos . cuenta @ alejandro_vara https : //t.co/fa4pofbex4",0
4093,"@ lady_lazarus1 serie gualtrapas , facha twitter sucnormal .",1
4094,totalmente impuestos pare casa reyes asesinos impuestos dictador asesino # franco,1
4095,"@ manuvilladangos @ manueldelvalle7 @ juliabarnav miserable queda corto , monguer .",1
4096,@ facudiazt sido venezuela ? ? ? maduro dictador ! ! !,0
4097,subnormal cara culo . https : //t.co/sliqhxl1xz,1
4098,@ mrmissmea violencia genero condenas ... probado dalas miserable .,1
4099,perra latina ama pollas negras culito - # pornocilla https : //t.co/softpjb0sp,0
4100,hecho fanart pedazo subnormal @ hamzazaidi97 https : //t.co/elkhxmfpua,0
4101,"... si , , @ acaveda . mires lado . vas invitado vomitar terror bueno negro blanco",0
4102,@ mellamanamapola seria gran oportunidad arreglar mundo vaya subnormal .,0
4103,crush dice diga subnormal dibujo by : reku https : //t.co/lmmxpzf2lh,0
4104,@ srtaviciosa_ empezando follada boca hice escupias llorando seguian chupando loca mismos huevos,0
4105,"espanolito mierda puede decir catalan dialecto , podrian decirlo franceses .",1
4106,"asco dan creen monton monguers endiosan simple hecho ser subnormales , youtubers .",1
4107,dios odio dalas tio mas subnormal,1
4108,"@ rafa_sramos7 retrasado , quieres pantallazo marca fichajes hechos madrid ?",0
4109,"@ mybrokenhrt feminazi , vete gaming ladies",1
4110,"@ dalasreview tio mas puto subnormal puto planeta , gi-li-po-llas .",1
4111,@ juanmi_news si ahora supuesto cogiera llama hp descebrados fascistas apoyan seriancapaces cabrearse .,0
4112,`` creo dimension importante compartir patriotismo '' # eduardoserra # talentyacompartir,0
4113,"@ wikisexistas @ respuestavideos pues si delito , vas denuncias , dices , mongolo",0
4114,"huevos feminazis desprestigiando feminismo , frases estan llenas odio , hombres ...",0
4115,@ giovipervenom meme envidia mamon hahaha,0
4116,"@ conchetta9 @ isidrorodes , , twitts retwitts , encajas perfectamente definicion fascista wikipedia .",0
4117,@ pendenciero77 bastante publicidad estais haciendo mierda si mediatico aficion oviedista veia dios,0
4118,"@ innfer_hd @ renfe pagues mamon , comprarlo das entender acuerdo precios ... ayyyyy alma candida",0
4119,"@ _sashavolkova buen tapon , algun dia sere dictador , primera medida sera prohibir pantalones cortos hombre camisas manga corta .",0
4120,"@ cristinasegui_ colegios publicos meten nazis dar clases , potencian odio . . sufri castellon pensar .",0
4121,"@ vengersberg aunque menos gusta atuendo esvastica . ollie anarquista , puto nazi xd",1
4122,gitano melones podria reventar .,1
4123,"miserables , izquierdistas uso politico muerte @ jorge_vilches @ voz_populi https : //t.co/2yvfsnepu7",0
4124,muertos venezuela maduro sino oposicion fascista apoyada occidente nazis kiev https : //t.co/mevrx4eytv,0
4125,@ radiomitre primera vez dice sensato delincuente fascista .,1
4126,@ alex_frigenti @ latitaale @ ndale59471155 @ monederojc bando fascista ? historia estudiado ?,0
4127,instigan violencia fascista pueden erigirse defensores ddhh # pceconvenezuela @ elpce @ nicolasmaduro https : //t.co/xwbwj56mxv,0
4128,verguenza - medios gobiernos occidentales alabando apoyando kale borroka terrorismo venezuela https : //t.co/ytpl40wqyc,0
4129,martinez facha ? https : //t.co/ii3aakfg9o,0
4130,"zamoranos , convencidos proceso independentista cataluna llegara buen puerto https : //t.co/nsqqersc4a https : //t.co/mwnmnqtpft",0
4131,marcos maricon mercado fichajes,0
4132,"@ barcelofia @ daniceballos46 ser subnormal , pira equipo juega asensio , encima ano mundial , colmo cule .",0
4133,verdaderos responsables desastre desafeccion socio cultural catalan . https : //t.co/vwk6nkag4y via @ la_informacion,0
4134,"@ clemente_al mas , sodomitas feministas gusto particular profanar iglesias degradar sentimiento cristiano . casualidad .",1
4135,"# xxx # gratis guarrilla follada ( 24:25 ) morenas , mamadas - https : //t.co/wtvccdm1ug",0
4136,"# porno # gratis pareja india folla cama ( 29:00 ) amateur , sexo duro , porno indio - https : //t.co/kaxz8dncyo",0
4137,cosas regala encargado marica diciendome minion bolleras : https : //t.co/wp6phrjc4s,1
4138,@ marianorajoy ver tenia q caer cara verguenza acoger refugiados @ isaaranjuez @ eldiarioes @ subversivos_ https : //t.co/herbjtjzqd,0
4139,definiriais ? error juego ? hack ? puta negra @ easportsesp https : //t.co/fz6pbamrk5 https : //t.co/qsxoaccyus,0
4140,leo confesiones salen cuenta @ raqsweets wtf negro xdddddddd,0
4141,"@ clemente_al nunca defendere tipo curas , contrario . recientes orgias sodomitas callejeras madrid visto curas...",0
4142,ser tan subnormal @ jordiwild https : //t.co/ad7em4aab9,0
4143,ahora joder ver futuro mas negro nunca,0
4144,amigo rumano dijo equipo 5 amigos rumanos quiere haga equipo 6 jugar manana . saber,0
4145,"`` fake news '' americano facha quiere decir `` gusta asi verdad , punto '' .",0
4146,odio moros cristianos da dinero .,0
4147,"buuuh facha facha buuuh , ah solo espana https : //t.co/wydgvd22mz",0
4148,"descarto sido abuela querer , dada aficion abrir putas ventanas , madre suele tocar ...",0
4149,juego digo atras sera orden negra .,0
4150,"@ theo3_theo subnormal , jugadoresy aficionados madrid .",1
4151,cosas mas asustan vida alemania descubrir cuanto odio racista conservadurismo existe bien disfrazado .,0
4152,"@ paradonovalia generacion influenciable socialmente , bla , bla , bla ... ( monguers )",0
4153,adidas enteran colores @ cdmirandes rojo negro ?,0
4154,instigan violencia fascista pueden erigirse defensores ddhh # pceconvenezuela # venezuelaserespeta @ elpce https : //t.co/cwd8jrkkql,0
4155,"podremos soportar iniquidad , injusticia , inmoralidad , desprecio fascista pp podrido maloliente ? https : //t.co/zanydg1yqj",1
4156,"dos tipos sueno repiten , zombies nazis . pila divertidos .",0
4157,"respeto seais genero neutro tal utilices aunque suene culo , espanol masculino engloba femenino .",0
4158,ver sabiamos dabais asco demostreis encantan nazis mierda https : //t.co/ucv6wa345h,1
4159,@ prados_david pavo subnormal . na ma,0
4160,"@ jaaaaaaaaviiiii mayoria homofobos , machistas gilipolleces . magia xdd",0
4161,acabo pegar dedo chico pie puerta velocidad match 10 subnormal quiero seguir viviendo,0
4162,sudado puto cerdo noche huelo senor 90 anos bebe larios fuma negro,0
4163,@ vaqueroeh ibra engancha tarado . iniesta demasiado aburrido gusto . prueba # 11ciudades @ axeltorres futbol & amp ; viajes,0
4164,"@ euromillan1 @ respuestavideos momento usas palabra `` feminazi '' parte insultar , nota sigues dalas . mas . pura parcialidad",0
4165,"si simpatizante equo , completa laaaaarga encuesta ( mas bien auto-diagnostico politico ) https : //t.co/nqzik7thja",0
4166,"@ fenixbms @ wallapop ( 1 ) jajajaja , tio cada monguer ... ayer dice quedar manana , hoy recuerdo sabia .",0
4167,"@ dalasreview pareces monguer , si alguna probabilidad desahuciar miare , puedo dar apoyo economico abogados",0
4168,@ mariona_ruiz jajajajaja si quedado alguien vivo sera pinchito moruno .,0
4169,"puig  elementos mas sensatos gobierno catalan : imaginense resto  , declaro lamban ... https : //t.co/irmhi1rv5u",0
4170,"@ crendueles discutamos abiertamente defectos ecologismo politico , pocos .",0
4171,beyonce descubrio negra hace disco ahora va diosa africana fertilidad ... nena vete tomar culo,1
4172,si algun momento entra dictadura fascista venezuela pais desaparecera vocabulario pp c 's . fijo ! !,0
4173,"@ euromillan1 @ respuestavideos sera feminazi quieras menos hace reir , metas vida demas anda",0
